,$id,Name,Position,Grade,YearOfBirth,PersonalShares,FromDate,ClosedDate,StockCode
3,5,Mr. Vũ Trọng Tuấn,Director/Member of BOD,59,1974      ,3300000.0,2015      ,2020-12-31T00:00:00,T12
4,6,Mr. Đoàn Mạnh Cường,Member of BOD,203,-1        ,580000.0,N/A       ,2020-12-31T00:00:00,T12
5,7,Mr. Đặng Hoài Anh,Member of Supervisory Board,529,-1        ,0.0,N/A       ,2020-12-31T00:00:00,T12
6,8,Ms. Trần Thị Minh Phương,Member of Supervisory Board,322,-1        ,0.0,N/A       ,2020-12-31T00:00:00,T12
7,9,Ms. Nguyễn Thị Kim Anh,Deputy Director,"23,80",1977      ,400.0,2000      ,2020-12-31T00:00:00,T12
8,10,Mr. Chử Đức Toàn,Deputy Director,"59,23,13,433",1975      ,300.0,2014      ,2020-12-31T00:00:00,T12
0,2,Mr. Giang Văn Lĩnh,Chairman of BOD,14,1965      ,0.0,2018      ,2020-12-31T00:00:00,TA3
1,3,Mr. Nguyễn Hữu Pha,Chief of Supervisory Board,88,1978      ,0.0,2008      ,2020-12-31T00:00:00,TA3
2,4,Mr. Nguyễn Xuân Thưởng,Chief Accountant/Member of BOD,416,1972      ,0.0,2015      ,2020-12-31T00:00:00,TA3
3,5,Mr. Nguyễn Đức Hồng,Director/Member of BOD,"59,114",1970      ,0.0,2018      ,2020-12-31T00:00:00,TA3
4,6,Ms. Trần Thị Kim Ngân,Member of Supervisory Board,203,1986      ,0.0,N/A       ,2020-12-31T00:00:00,TA3
5,7,Ms. Lương Thị Kim Tuyết,Member of Supervisory Board,203,1969      ,0.0,N/A       ,2020-12-31T00:00:00,TA3
6,8,Mr. Nguyễn Văn Thăng,Deputy Director,39,1972      ,26572.0,1996      ,2020-12-31T00:00:00,TA3
7,9,Mr. Nguyễn Xuân Thái,Deputy Director/Member of BOD,403,1970      ,20000.0,1993      ,2020-12-31T00:00:00,TA3
0,2,Mr. Lê Văn Lương,Chairman of BOD/Deputy Director,325,1968      ,-1.0,2015      ,2020-12-31T00:00:00,TA6
1,3,Mr. Nguyễn Tiên Phong,Chief of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TA6
2,4,Ms. Đinh Thị Hằng,Chief Accountant,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TA6
3,5,Mr. Phạm Văn Thắng,Director/Vice Chairman of BOD,49,1966      ,-1.0,2012      ,2020-12-31T00:00:00,TA6
4,6,Mr. Tạ Đông Hà,Member of BOD,49,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TA6
5,7,Ms. Nguyễn Phương Quỳnh,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TA6
6,8,Ms. Mai Thị Thơm,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TA6
7,9,Mr. Ngô Thế Vượng,Deputy Director,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TA6
0,2,Mr. Phan Xuân Bằng,Chairman of BOD,203,1962      ,10000.0,N/A       ,2020-12-31T00:00:00,TA9
1,3,Ms. Trần Thị Diệu Thúy,Chief of Supervisory Board,59,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TA9
2,4,Ms. Trịnh Thị Thu Hương,Chief Accountant/Member of BOD,59,1977      ,23792.0,2009      ,2020-12-31T00:00:00,TA9
3,5,Mr. Hoàng Đức Trúc,Director/Member of BOD,49,1967      ,125404.0,2000      ,2020-12-31T00:00:00,TA9
4,6,Mr. Nguyễn Xuân Hà,Member of BOD,203,-1        ,24278.0,N/A       ,2020-12-31T00:00:00,TA9
5,7,Mr. Lê Ngọc Trường,Member of Supervisory Board,23,1973      ,0.0,1998      ,2020-12-31T00:00:00,TA9
6,8,Ms. Mai Tố Loan,Member of Supervisory Board,59,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TA9
7,9,Mr. Phạm Văn Lê,Vice Chairman of BOD/Deputy Director,49,1963      ,145943.0,1996      ,2020-12-31T00:00:00,TA9
8,10,Mr. Đặng Đình Khiêm,Deputy Director,49,1979      ,83483.0,N/A       ,2020-12-31T00:00:00,TA9
0,2,Mr. Trần Lệ Nguyên,Chairman of BOD,24,1968      ,50000.0,2016      ,2020-12-31T00:00:00,TAC
1,3,Mr. Bùi Thanh Tùng,CEO,24,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TAC
2,4,Ms. Bùi Thị Thu Hằng,Chief of Supervisory Board,373,-1        ,0.0,2012      ,2020-12-31T00:00:00,TAC
3,5,Ms. Nguyễn Phương Thảo,Chief Accountant,373,-1        ,0.0,2001      ,2020-12-31T00:00:00,TAC
4,6,Ms. Nguyễn Thị Xuân Liễu,Member of BOD,65,1958      ,0.0,2016      ,2020-12-31T00:00:00,TAC
5,7,Ms. Lê Thị Mỹ Vân,Member of BOD,446,-1        ,0.0,          ,2020-12-31T00:00:00,TAC
6,8,Ms. Nguyễn Thị Thanh Vân,Member of BOD,15,-1        ,0.0,          ,2020-12-31T00:00:00,TAC
7,9,Mr. Vũ Đức Thịnh,Deputy CEO,"14,56",1972      ,0.0,2007      ,2020-12-31T00:00:00,TAC
8,10,Mr. Hồ Minh Sơn,Member of Supervisory Board,59,1974      ,0.0,2012      ,2020-12-31T00:00:00,TAC
9,11,Mr. Nguyễn Đức Thuyết,Member of Supervisory Board,15,1966      ,0.0,N/A       ,2020-12-31T00:00:00,TAC
0,2,Mr. Trần Kinh Doanh,Chairman of BOD,59,1973      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
1,3,Mr. Trần Xuân Kiên,Chairman of BOD/CEO,14,1974      ,2944830.0,2002      ,2020-12-31T00:00:00,TAG
2,4,Mr. Trần Kinh Doanh,Chairman of BOD,59,1973      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
3,5,Mr. Đặng Hoàng Anh Chiến,CEO/Member of BOD,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
4,6,Mr. Đặng Hoàng Anh Chiến,CEO/Member of BOD,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
5,7,Mr. Trần Thanh Tùng,Chief of Supervisory Board,"81,3",1978      ,57150.0,2008      ,2020-12-31T00:00:00,TAG
6,8,Mr. Hoàng Hữu Hưng,Chief of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
7,9,Mr. Hoàng Hữu Hưng,Chief of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
8,10,Ms. Võ Thị Phương Thảo,Chief Accountant,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
9,11,Mr. Phan Quang Trường,Chief Accountant,"14,3",1964      ,28500.0,2009      ,2020-12-31T00:00:00,TAG
10,12,Ms. Võ Thị Phương Thảo,Chief Accountant,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
11,13,Mr. Trần Huy Thanh Tùng,Member of BOD,59,1970      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
12,14,Mr. Nguyễn Đức Tài,Member of BOD,15,1969      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
13,15,Mr. Đặng Minh Lượm,Member of BOD,203,1975      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
14,16,Mr. Srisant Chitvaranund,Member of BOD,"14,3",1971      ,0.0,2010      ,2020-12-31T00:00:00,TAG
15,17,Ms. Đỗ Thị Kim Liên,Member of BOD,"29,3",1970      ,581982.0,2004      ,2020-12-31T00:00:00,TAG
16,18,Mr. Hoàng Anh Tuấn,Member of BOD,"18,3",1977      ,271800.0,2004      ,2020-12-31T00:00:00,TAG
17,19,Mr. Bùi Xuân Hùng,Member of BOD,"18,3",1979      ,80197.0,2002      ,2020-12-31T00:00:00,TAG
18,20,Mr. Nghiêm Xuân Thắng,Member of BOD,13,1967      ,121500.0,2009      ,2020-12-31T00:00:00,TAG
19,21,Mr. Trần Huy Thanh Tùng,Member of BOD,59,1970      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
20,22,Mr. Nguyễn Đức Tài,Member of BOD,15,1969      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
21,23,Mr. Đặng Minh Lượm,Member of BOD,203,1975      ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
22,24,Ms. Đỗ Thị Thu Hường,Deputy CEO/Member of BOD,"15,3",1973      ,2780463.0,2002      ,2020-12-31T00:00:00,TAG
23,25,Mr. Lâm Mạnh Quân,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
24,26,Ms. Nguyễn Thị Thanh Huyền,Member of Supervisory Board,"23,3",1976      ,7867.0,2006      ,2020-12-31T00:00:00,TAG
25,27,Ms. Đào Hồng Thúy,Member of Supervisory Board,"3,3",1978      ,2320.0,2006      ,2020-12-31T00:00:00,TAG
26,28,Mr. Hoàng Xuân Thắng,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
27,29,Ms. Đỗ Thị Loan,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
28,30,Ms. Đỗ Thị Loan,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
29,31,Mr. Lâm Mạnh Quân,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
30,32,Mr. Vũ Đăng Linh,Finance Director,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
31,33,Mr. Vũ Đăng Linh,Finance Director,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAG
0,2,Mr. Nguyễn Ngọc Nghị,Chairman of BOD,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
1,3,Mr. Ngô Hồng Minh,Chief of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
2,4,Ms. Lê Thị Định,Chief Accountant,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
3,5,Mr. Lê Văn Một,Director/Member of BOD,203,1978      ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
4,6,Mr. Nguyễn Đức Duy,Member of BOD,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
5,7,Mr. Bùi Minh Tuấn,Member of BOD,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
6,8,Ms. Nguyễn Thu Hà,Member of BOD,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
7,9,Mr. Nguyễn Anh Tuấn,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
8,10,Mr. Lương Thanh Bình,Member of Supervisory Board,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAN
0,2,Mr. Đỗ Tường Y,Chairman of BOD,203,-1        ,566680.0,N/A       ,2020-12-31T00:00:00,TAP
1,3,Ms. Nguyễn Thị Hồng Vy,Director/Member of BOD,29,1965      ,71200.0,1990      ,2020-12-31T00:00:00,TAP
2,4,Mr. Đào Mạnh Hùng,Member of BOD,91,1955      ,0.0,2009      ,2020-12-31T00:00:00,TAP
3,5,Mr. Lại Thanh Nhàn,Member of Supervisory Board,306,1974      ,2000.0,2009      ,2020-12-31T00:00:00,TAP
4,6,Mr. Võ Phước Toàn,Member of Supervisory Board,27,1978      ,1100.0,2003      ,2020-12-31T00:00:00,TAP
5,7,Ms. Nguyễn Thị Ngọc Trúc,Chief of Supervisory Board/Deputy Director,29,1964      ,2000.0,2002      ,2020-12-31T00:00:00,TAP
6,8,Mr. Nguyễn Minh Nhựt,Deputy Director/Member of BOD,27,1977      ,1200.0,2006      ,2020-12-31T00:00:00,TAP
7,9,Mr. Phan Thanh Nhàn,Member of BOD/,203,-1        ,-1.0,N/A       ,2020-12-31T00:00:00,TAP
0,2,Ms. Lê Thị Tuyết,Chairman of BOD,650,1956      ,8800000.0,1996      ,2020-12-31T00:00:00,TAR
1,3,Ms. Lê Thị Tuyết,Chairman of BOD,650,1956      ,10560000.0,1996      ,2020-12-31T00:00:00,TAR
2,4,Mr. Phạm Thái Bình,Vice Chairman of BOD/CEO,650,1956      ,9480000.0,1996      ,2020-12-31T00:00:00,TAR
3,5,Mr. Phạm Thái Bình,Vice Chairman of BOD/CEO,650,1956      ,7900000.0,1996      ,2020-12-31T00:00:00,TAR
4,6,Ms. Phạm Trần Thùy An,Chief of Supervisory Board,88,1987      ,0.0,2011      ,2020-12-31T00:00:00,TAR
5,7,Ms. Phạm Trần Thùy An,Chief of Supervisory Board,208,1987      ,0.0,2011      ,2020-12-31T00:00:00,TAR
6,8,Ms. Phạm Lê Khánh Huyền,Chief Accountant/Member of BOD,88,1978      ,480000.0,1999      ,2020-12-31T00:00:00,TAR
7,9,Ms. Phạm Lê Khánh Huyền,Chief Accountant/Member of BOD,88,1978      ,400000.0,1999      ,2020-12-31T00:00:00,TAR
8,10,Ms. Lư Lệ Trân,Member of BOD,104,1960      ,500.0,          ,2020-12-31T00:00:00,TAR
9,11,Ms. Lư Lệ Trân,Member of BOD,104,1960      ,500.0,          ,2020-12-31T00:00:00,TAR
10,12,Ms. Nguyễn Lê Bảo Trang,Member of BOD,624,1978      ,0.0,          ,2020-12-31T00:00:00,TAR
11,13,Ms. Nguyễn Lê Bảo Trang,Member of BOD,314,1978      ,0.0,          ,2020-12-31T00:00:00,TAR
12,14,Ms. Phạm Lê Khánh Hân,Deputy CEO/Member of BOD,375,1981      ,360000.0,2000      ,2020-12-31T00:00:00,TAR
13,15,Ms. Phạm Lê Khánh Hân,Deputy CEO/Member of BOD,375,1981      ,300000.0,2000      ,2020-12-31T00:00:00,TAR
14,16,Ms. Võ Thị Ngọc Mai,Member of Supervisory Board,486,1964      ,0.0,1996      ,2020-12-31T00:00:00,TAR
15,17,Mr. Phạm Tam Tiến,Member of Supervisory Board,86,1989      ,500.0,2011      ,2020-12-31T00:00:00,TAR
16,18,Ms. Võ Thị Ngọc Mai,Member of Supervisory Board,208,1964      ,0.0,1996      ,2020-12-31T00:00:00,TAR
17,19,Mr. Phạm Tam Tiến,Member of Supervisory Board,208,1989      ,600.0,2011      ,2020-12-31T00:00:00,TAR
0,2,Mr. Đỗ Huy Hùng,Chairman of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TB8
1,3,Ms. Nguyễn Thị Hồng Nhung,Chief of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TB8
2,4,Ms. Bùi Phương Anh,Chief Accountant,88,1977      ,7919.0,N/A       ,2020-12-31T00:00:00,TB8
3,5,Mr. Phạm Đức Khiêm,Director/Member of BOD,"88,185",1968      ,240914.0,2005      ,2020-12-31T00:00:00,TB8
4,6,Mr. Tô Toàn Thắng,Member of Supervisory Board,59,1975      ,9958.0,2001      ,2020-12-31T00:00:00,TB8
5,7,Ms. Trần Thu Hương,Member of Supervisory Board,203,-1        ,-1.0,2019      ,2020-12-31T00:00:00,TB8
6,8,Mr. Ngô Minh Vinh,Deputy Director/Member of BOD,103,1964      ,1000.0,2005      ,2020-12-31T00:00:00,TB8
0,2,Mr. Nguyễn Quang Quyền,Chairman of BOD,56,1972      ,0.0,2010      ,2020-12-31T00:00:00,TBC
1,3,Mr. Nguyễn Văn Quyền,CEO/Member of BOD,"24,441",1966      ,0.0,1986      ,2020-12-31T00:00:00,TBC
2,4,Ms. Nguyễn Thị Huỳnh Phương,Chief of Supervisory Board,59,1973      ,0.0,2016      ,2020-12-31T00:00:00,TBC
3,5,Mr. Lê Hồng Minh,Chief Accountant,88,1985      ,0.0,2009      ,2020-12-31T00:00:00,TBC
4,6,Mr. Hồ Văn Trung,Member of BOD,"345,56",1977      ,0.0,2016      ,2020-12-31T00:00:00,TBC
5,7,Mr. Lê Tuấn Hải,Member of BOD,441,1970      ,0.0,          ,2020-12-31T00:00:00,TBC
6,8,Mr. Nguyễn Thanh Hải,Deputy CEO,22,1967      ,1900.0,N/A       ,2020-12-31T00:00:00,TBC
7,9,Mr. Nguyễn Mạnh Cường,Deputy CEO,46,1979      ,0.0,2002      ,2020-12-31T00:00:00,TBC
8,10,Ms. Nguyễn Thị Ngọc Oanh,Member of Supervisory Board,373,1978      ,0.0,N/A       ,2020-12-31T00:00:00,TBC
9,11,Ms. Trần Nguyễn Khánh Linh,Member of Supervisory Board,416,1991      ,0.0,N/A       ,2020-12-31T00:00:00,TBC
0,2,Mr. Trần Mạnh Hùng,Chairman of BOD,39,1974      ,0.0,2017      ,2017-12-31T00:00:00,TBN
1,3,Ms. Phạm Thị Thu Hương,Chief of Supervisory Board,88,1974      ,0.0,2017      ,2017-12-31T00:00:00,TBN
2,4,Ms. Nguyễn Vũ Thu Hoan,Chief Accountant,88,1972      ,6600.0,1999      ,2017-12-31T00:00:00,TBN
3,5,Mr. Nguyễn Xuân Quyết,Director/Member of BOD,443,1979      ,6200.0,2004      ,2017-12-31T00:00:00,TBN
4,6,Mr. Nguyễn Phương Quý,Member of BOD,665,1973      ,0.0,2017      ,2017-12-31T00:00:00,TBN
5,7,Mr. Lê Xuân Kháng,Member of BOD,304,1980      ,0.0,2017      ,2017-12-31T00:00:00,TBN
6,8,Ms. Nguyễn Thị Hồng Lê,Member of Supervisory Board,616,1976      ,0.0,2017      ,2017-12-31T00:00:00,TBN
7,9,Mr. Trần Mạnh Thường,Member of Supervisory Board,88,1965      ,7500.0,2015      ,2017-12-31T00:00:00,TBN
8,10,Mr. Nguyễn Quang Tiến,Deputy Director,627,1983      ,5800.0,2008      ,2017-12-31T00:00:00,TBN
9,11,Mr. Nguyễn Quang Hiệp,Deputy Director/Member of BOD,266,1966      ,6900.0,2002      ,2017-12-31T00:00:00,TBN
0,2,Mr. Tống Hải Đường,Chairman of BOD/Director,42,1960      ,32160.0,1987      ,2020-12-31T00:00:00,TBX
1,3,Ms. Bùi Thị Nguyên Hạnh,Chairman of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
2,4,Ms. Bùi Thị Nguyên Hạnh,Chairman of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
3,5,Mr. Phạm Văn Hệ,CEO/Member of BOD,56,1984      ,0.0,N/A       ,2020-12-31T00:00:00,TBX
4,6,Mr. Phạm Văn Hệ,CEO,56,1984      ,0.0,N/A       ,2020-12-31T00:00:00,TBX
5,7,Ms. Đinh Thị Hà,Chief of Supervisory Board,8,1957      ,2476.0,1979      ,2020-12-31T00:00:00,TBX
6,8,Ms. Trần Thị Mai Hương,Chief of Supervisory Board,203,-1        ,0.0,2018      ,2020-12-31T00:00:00,TBX
7,9,Ms. Trần Thị Mai Hương,Chief of Supervisory Board,203,-1        ,0.0,2018      ,2020-12-31T00:00:00,TBX
8,10,Ms. Nguyễn Thị Lan,Chief Accountant,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
9,11,Ms. Vũ Thị Cấp,Chief Accountant/Member of BOD,8,1957      ,15934.0,1982      ,2020-12-31T00:00:00,TBX
10,12,Ms. Nguyễn Thị Lan,Chief Accountant,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
11,13,Mr. Nguyễn Quang Thái,Vice Chairman of BOD,80,1979      ,0.0,2010      ,2020-12-31T00:00:00,TBX
12,14,Mr. Phạm Quang Liêm,Member of BOD,35,1968      ,14940.0,1990      ,2020-12-31T00:00:00,TBX
13,15,Ms. Lê Thị Lan Hòa,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
14,16,Ms. Nguyễn Thị Minh Thanh,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
15,17,Mr. Hoàng Xuân Hải,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
16,18,Mr. Vũ Tiến Nghĩa,Member of BOD,203,-1        ,360000.0,N/A       ,2020-12-31T00:00:00,TBX
17,19,Mr. Hoàng Xuân Hải,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
18,20,Mr. Vũ Tiến Nghĩa,Member of BOD,203,-1        ,360000.0,N/A       ,2020-12-31T00:00:00,TBX
19,21,Ms. Nguyễn Thị Minh Thanh,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
20,22,Mr. Phạm Văn Tiến,Deputy CEO,203,1985      ,0.0,2018      ,2020-12-31T00:00:00,TBX
21,23,Mr. Phạm Văn Tiến,Deputy CEO,203,1985      ,0.0,2018      ,2020-12-31T00:00:00,TBX
22,24,Ms. Nguyễn Thị Phương Lan,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
23,25,Ms. Nguyễn Thị Hà My,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
24,26,Ms. Nguyễn Thị Phương Lan,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
25,27,Ms. Nguyễn Thị Hà My,Member of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TBX
26,28,Ms. Phạm Thị Hằng,Member of Supervisory Board,172,1966      ,4282.0,1991      ,2020-12-31T00:00:00,TBX
27,29,Mr. Vũ Duy Thôn,Member of Supervisory Board,24,1966      ,2200.0,1989      ,2020-12-31T00:00:00,TBX
28,30,Mr. Nguyễn Như Phát,Deputy Director,188,1955      ,9390.0,1982      ,2020-12-31T00:00:00,TBX
29,31,Mr. Phạm Văn Tân,Deputy Director/Member of BOD,153,1961      ,11646.0,1985      ,2020-12-31T00:00:00,TBX
0,2,Mr. Phạm Công Hương,Chairman of BOD,185,1962      ,0.0,2019      ,2020-12-31T00:00:00,TC6
1,3,Mr. Nguyễn Văn Hùng,Chief of Supervisory Board,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TC6
2,4,Mr. Phạm Thanh Phương,Chief Accountant,"88,359",1974      ,5200.0,N/A       ,2020-12-31T00:00:00,TC6
3,5,Mr. Nguyễn Văn Thuấn,Director/Member of BOD,"185,524",1970      ,1392.0,2012      ,2020-12-31T00:00:00,TC6
4,6,Ms. Trần Đức Kha,Member of BOD,203,-1        ,2667.0,N/A       ,2020-12-31T00:00:00,TC6
5,7,Mr. Nguyễn Văn Tử,Member of BOD,"14,91",1964      ,0.0,2020      ,2020-12-31T00:00:00,TC6
6,8,Ms. Trần Thị Diệp,Member of Supervisory Board,203,-1        ,650.0,N/A       ,2020-12-31T00:00:00,TC6
7,9,Ms. Vũ Thiện Thành,Member of Supervisory Board,203,-1        ,650.0,2014      ,2020-12-31T00:00:00,TC6
8,10,Mr. Trần Sơn Hà,Deputy Director,185,1969      ,1507.0,1992      ,2020-12-31T00:00:00,TC6
9,11,Mr. Vũ Văn Hùng,Deputy Director,91,1961      ,2785.0,2013      ,2020-12-31T00:00:00,TC6
10,12,Mr. Đinh Thái Bình,Deputy Director,"185,524",1976      ,580.0,N/A       ,2020-12-31T00:00:00,TC6
11,13,Mr. Nguyễn Tấn Long,Deputy Director/Member of BOD,35,1967      ,2437.0,1987      ,2020-12-31T00:00:00,TC6
12,14,Ms. Vũ Thị Ngọc Bích,Member of Internal Audit,203,-1        ,580.0,N/A       ,2020-12-31T00:00:00,TC6
0,2,Mr. Hồ Hùng Anh,Chairman of BOD,47,1970      ,39309579.0,2004      ,2020-12-31T00:00:00,TCB
1,3,Mr. JENS LOTTNER,CEO,357,-1        ,439000.0,N/A       ,2020-12-31T00:00:00,TCB
2,4,Mr. Hoàng Huy Trung,Chief of Supervisory Board,"416,54",1973      ,57504.0,N/A       ,2020-12-31T00:00:00,TCB
3,5,Ms. Bùi Thị Khánh Vân,Chief Accountant,416,1980      ,18845.0,2004      ,2020-12-31T00:00:00,TCB
4,6,Mr. Nguyễn Thiều Quang,Vice Chairman of BOD,80,1959      ,30256431.0,1999      ,2020-12-31T00:00:00,TCB
5,7,Mr. Nguyễn Đăng Quang,Vice Chairman of BOD,"56,64",1963      ,9403176.0,1995      ,2020-12-31T00:00:00,TCB
6,8,Mr. Đỗ Tuấn Anh,Vice Chairman of BOD,"13,54",1973      ,1287542.0,N/A       ,2020-12-31T00:00:00,TCB
7,9,Mr. Nguyễn Cảnh Sơn,Vice Chairman of BOD,49,1967      ,17954979.0,2008      ,2020-12-31T00:00:00,TCB
8,10,Mr. Lee Boon Hoat,Member of BOD,88,1957      ,0.0,N/A       ,2020-12-31T00:00:00,TCB
9,11,Mr. Nguyến Nhân Nghĩa,Member of BOD,"340,111",-1        ,259963.0,          ,2020-12-31T00:00:00,TCB
10,12,Mr. Saurabh Narayan Agarwal,Member of BOD,56,-1        ,0.0,2019      ,2020-12-31T00:00:00,TCB
11,13,Mr. Phan Thanh Sơn,Deputy CEO,616,-1        ,2231873.0,2011      ,2020-12-31T00:00:00,TCB
12,14,Mr. Phạm Quang Thắng,Deputy CEO,54,1973      ,975222.0,2014      ,2020-12-31T00:00:00,TCB
13,15,Mr. Phùng Quang Hưng,Deputy CEO,616,-1        ,1127867.0,N/A       ,2020-12-31T00:00:00,TCB
14,16,Ms. Bùi Thị Hồng Mai,Member of Supervisory Board,88,1972      ,48.0,2010      ,2020-12-31T00:00:00,TCB
15,17,Mr. Mag Rer Soc Oec Romauch Hannes,Member of Supervisory Board,56,1975      ,0.0,2012      ,2020-12-31T00:00:00,TCB
16,18,Mr. Trịnh Bằng,Finance Director,3,1972      ,6000000.0,N/A       ,2020-12-31T00:00:00,TCB
0,2,Mr. Nguyễn Hồ Nam,Chairman of BOD,304,1978      ,3779629.0,2015      ,2020-12-31T00:00:00,TCD
1,3,Mr. Nguyễn Thanh Hùng,Permanent Vice Chairman of BOD/CEO,"97,14",1978      ,1910752.0,2015      ,2020-12-31T00:00:00,TCD
2,4,Mr. Nguyễn Viết Cương,Chief of Supervisory Board,"59,23,214,594",1983      ,33865.0,2016      ,2020-12-31T00:00:00,TCD
3,5,Mr. Nguyễn Văn Bắc,Chief Accountant,88,1975      ,58119.0,N/A       ,2020-12-31T00:00:00,TCD
4,6,Mr. Nguyễn Thế Tài,Vice Chairman of BOD,24,1973      ,57730.0,N/A       ,2020-12-31T00:00:00,TCD
5,7,Mr. Morishima Kenji,Member of BOD,593,1972      ,0.0,          ,2020-12-31T00:00:00,TCD
6,8,Mr. Lin Kuo Wei,Member of BOD,203,-1        ,0.0,N/A       ,2020-12-31T00:00:00,TCD
7,9,Mr. Bùi Thành Lâm,Member of BOD,295,1980      ,82160.0,2016      ,2020-12-31T00:00:00,TCD
8,10,Mr. Tomas Sven Jaehnig,Member of BOD,203,1968      ,0.0,          ,2020-12-31T00:00:00,TCD
9,11,"Mr. Tan Bo Quan, Andy",Member of BOD,608,1986      ,33320.0,          ,2020-12-31T00:00:00,TCD
10,12,Mr. Thân Thế Hanh,Deputy CEO,"6,14",1973      ,20000.0,N/A       ,2020-12-31T00:00:00,TCD
11,13,Mr. Bùi Thiện Phương Đông,Deputy CEO,588,1978      ,31100.0,N/A       ,2020-12-31T00:00:00,TCD
12,14,Mr. Nguyễn Đức Thái,Deputy CEO,"158,64",1983      ,20000.0,N/A       ,2020-12-31T00:00:00,TCD
13,15,Ms. Huỳnh Thị Kim Tuyến,Member of Supervisory Board,208,1966      ,41966.0,1992      ,2020-12-31T00:00:00,TCD
14,16,Mr. Nguyễn Đăng Hải,Member of Supervisory Board,59,1975      ,0.0,N/A       ,2020-12-31T00:00:00,TCD
15,17,Ms. Lê Thị Mai Loan,Permanent Vice Chairman of BOD,"14,56",1982      ,2337164.0,2015      ,2020-12-31T00:00:00,TCD
0,2,Mr. Đỗ Hữu Hạ,Chairman of BOD,356,1955      ,156583625.0,1995      ,2021-06-30T00:00:00,TCH
